pub,topic_code,topic_name,country,is_cn,year,func,scene,princ,in_degree
JP2019093008A5,A61B5,身体诊断测量,日本,0,2017,模型构建|特征值计算|计算每个特征量的脑的功能磁共振成像|评估特征之间的相关性,脑活动解码,在网络上表示网络模块的多个特定活动|基于输出值确定定义模型的参数,0.0
CN110188836A,G06K9,图像识别,中国,1,2019,分类器融合|双回归分析|多层感知器网络|深度变分自编码器,脑功能网络分析,变分自编码器|特征提取,32.0
CN119440250A,G06F3,输入输出装置,中国,1,2024,P300检测|多尺度卷积神经网络|多模态特征提取|多模态目标识别网络|眼动跟踪检测|预处理,意识障碍辅助交流,P300电位|多模态BCI|眼动追踪,1.0
WO2017008926A1,G06K9,图像识别,世界知识产权组织,0,2016,根据相似性参数对连接网络进行分组|确定皮层源之间的连接性|脑电图监测,认知任务,脑网络动态重组,5.0
KR20200142441A,A61B5,身体诊断测量,韩国,0,2019,利用皮层功能脑网络测量|应用错误发现率方法|根据节点数量分类严重程度|获取显著差异值|计算脑网络值,脑部障碍部位测量|重度抑郁症严重程度分类,功能网络连接程度和强度分析|频带上的显著差异分析,5.0
EP3320480A1,G06K9,图像识别,欧洲专利局,0,2016,根据相似性参数对连接网络进行分组|确定皮层源之间的连接性|脑电图监测,认知任务,皮层源连接性分析|连接网络分组,0.0
CN110236534B,A61B5,身体诊断测量,中国,1,2019,实验设计与EEG数据记录|建立EEG相关性网络|绘制网络状态弹性图|计算不同状态下网络的拓扑特征|量化计算专注力,企业招聘|心理测试|核心任务能力评估,注意力的弹性恢复机制|脑电相关性网络弹性,0.0
CN110236534A,A61B5,身体诊断测量,中国,1,2019,实验设计与EEG数据记录|建立EEG相关性网络|绘制网络状态弹性图|计算不同状态下网络的拓扑特征|量化计算专注力,企业招聘|心理测试|核心任务能力评估,注意力的弹性恢复机制|脑电相关性网络弹性,4.0
CN113558635A,A61B5,身体诊断测量,中国,1,2021,实时采集脑电EEG信号数据|演化整体特征和演化关键特征的函数量化|脑功能网络构建,神经性耳聋病人脑功能网络演化评估,脑功能网络演化,2.0
CN113558635B,A61B5,身体诊断测量,中国,1,2021,实时采集脑电EEG信号数据|演化整体特征和演化关键特征的函数量化|脑功能网络构建,神经性耳聋病人脑功能网络演化评估,脑功能网络演化,0.0
CN116153522A,G16H50,医学决策支持,中国,1,2023,构建皮质-肌肉-皮质网络图|训练预测模型|预测TMS治疗评估信息,TMS治疗评估|医疗设备展示,皮质-肌肉-皮质网络图,2.0
KR102146973B1,G06N3,神经网络,韩国,0,2018,标签修改|模型训练|脑电信号处理|运动信号处理,脑机接口|运动意图识别,人工神经网络|多模态信号融合,1.0
CN120852569A,G06T11,图像生成,中国,1,2025,多粒度音质模板编码的扩散网络|生成重建图像|训练|预处理,视觉想象,多粒度音质模板编码|扩散网络生成,0.0
CN120852569B,G06T11,图像生成,中国,1,2025,多粒度音质模板编码的扩散网络|生成重建图像|获取想象图像的脑电|预处理,视觉想象,多粒度音质模板编码|扩散网络生成,0.0
CN114677379A,G06T7,图像分析,中国,1,2022,获取模糊集|计算LOSS函数历史值均值|计算震荡稀疏编码图像与每个稀疏编码图像的相似性|训练分类器|输出标注图像|采集历史脑电图波形图像进行压缩|重新构建神经网络的LOSS函数,神经科学研究|脑电图测量,基于稀疏编码图像相似性分析|通过重新构建LOSS函数提升神经网络识别精确度,2.0
CN114677379B,G06T7,图像分析,中国,1,2022,获取模糊集|计算LOSS函数历史值均值|计算相似性|训练分类器|采集历史脑电图波形图像进行压缩|重新构建LOSS函数,神经科学研究|脑电图测量,基于稀疏编码的图像特征提取|通过LOSS函数重构提升识别精度,0.0
US20090024049A1,A61B5,身体诊断测量,美国,0,2008,多模态数据融合|跨模态响应合成|面部情绪编码措施与脑电图结合,刺激,多模态数据对齐与组合|跨模态合成,146.0
US20090024447A1,G06F19,医疗信息处理,美国,0,2008,快速傅里叶变换|数据收集|数据清理|跨模态响应合成,娱乐|营销,测量和分析中枢神经系统、自主神经系统和效应器数据,147.0
WO2009018374A1,A61B5,身体诊断测量,世界知识产权组织,0,2008,分析|神经-响应数据收集,刺激,神经-应答的刺激和刺激属性共振,75.0
JP2010537738A,A61B5,身体诊断测量,日本,0,2008,成分分析|神经响应测量|结合其它数据和分析,消费者体验评估,神经响应评估,2.0
US20110046473A1,A61B5,身体诊断测量,美国,0,2009,fMRI信号采集触发|分析|收集|数据清理,娱乐材料评估|营销评估,区域特异性神经活动|血流动力学响应,151.0
US20100249636A1,A63F9,桌面游戏,美国,0,2009,测量神经响应,电子游戏,,116.0
CN116400802A,G06F3,输入输出装置,中国,1,2023,多模态信息编码|情绪分类模型|提取图像特征|提取音频特征|特征拼接|特征融合|脑电特征提取,人机交互|虚拟现实设备,多模态分析|多模态特征在语义空间中对齐,14.0
US20210250638A1,H04N21,视频分发,美国,0,2021,比较预测结果|确定使用视口|获取头移动数据|获得信号|预测第一预测期望观看端口|预测第二预测期望观看端口,全景视频流|脑-计算机交互作用,基于大脑活动预测视口|基于头部运动预测视口,1.0
CN114091599A,G06K9,图像识别,中国,1,2021,分类|拼接|深度卷积神经网络|预处理|预训练情绪识别模型,情绪识别,模态间密集交互,5.0
EP2964084A4,A61B5,身体诊断测量,欧洲专利局,0,2014,同时记录多个数据流|构建候选特征提取的数据流,生理脑健康的评估,多模态生理评价,0.0
JP2016513497A,A61B10,采样及活体检查,日本,0,2014,同时记录多个数据流|多模态诊断|构建候选特征提取,脑电生理健康评估,二维数据流(x(t)，y(t))的认知信息|多模态识别,2.0
WO2021001851A1,G06N20,机器学习,世界知识产权组织,0,2020,呈现测试刺激|导出情感特征|导出认知特征|捕获脑电信号|捕获面部图像|构建训练数据集|训练系统,用户对刺激的响应测量,面部数据与脑电信号关联,1.0
KR102832583B1,G06F3,输入输出装置,韩国,0,2020,基于神经信号确定用户的焦点|将特征调制应用于视觉刺激的高空间频率分量|接收神经信号|施加刺激序列|检测精神状态,视觉脑机接口,神经信号包含与视觉注意力指向的视觉刺激的特征调制相关的信息|神经反应,0.0
IN202541056438A,A61B5,身体诊断测量,印度,0,2025,功能磁共振成像|捕获脑电信号|离散小波变换|结构MRI空间共同配准|面部肌电图量化,情绪表达相关神经机制研究|面部表情诱发的大脑反应分析,体素血氧水平依赖性对比|多分辨率子带分解|毫秒级皮质电位记录|瞬态分量和振荡分量保留,0.0
IT201900007407A1,,,其他,0,2019,导电材料传输电信号|弹性装置推动调节倾斜度|连接方式,生物电信号测量,弹性装置由导电材料构成或包括导电材料，用于传输电信号|锥形通孔与细长元件接合实现旋转和滑动,0.0
CN105592788A,A61B5,身体诊断测量,中国,1,2014,与多模态特征谱相关联|同时记录多个数据流|后续分析|多模态生理评估|构造候选特征,脑健康评估|脑疾病诊断,多模态特征谱关联,23.0
CA2904264A1,A61B5,身体诊断测量,加拿大,0,2014,候选提取的特征|同时记录多个数据流生物信号测量|后续分析|相关的多模态签名来识别,生理脑健康的评估,二维数据的流(x(t))，Y(t))的认知信息|多模态生理评价,1.0
AU2014225626B2,A61B5,身体诊断测量,澳大利亚,0,2014,分析生物信号|同时记录多个数据流|多模态特征融合|构建候选特征提取的数据流,生理脑健康的评估,二维数据流(x(t)，y(t))的认知信息|多模态形状因素,0.0
WO2016080341A1,A61B5,身体诊断测量,世界知识产权组织,0,2015,三维压缩EEG数据|刺激选择|可视化处理,认知感观刺激相关的处理|评价对象的分布在二维平面或三维可视化,脑活动与感观刺激相关的认知处理,5.0
WO2025141520A1,G06N20,机器学习,世界知识产权组织,0,2024,确定推断|训练机器学习模型|输入EEG数据和环境数据到机器学习模型,脑电信号处理,机器学习,0.0
US12380193B2,G06F18,模式识别,美国,0,2024,基于推断改变计算机程序操作|训练机器学习模型|输入脑电图数据和环境数据到机器学习模型,用户校准|脑电信号处理,脑活动解码,0.0
US12386938B2,G16H40,医疗设备信息,美国,0,2024,改变计算机程序的操作|确定与神经活动相关的推断|训练机器学习模型|输入脑电图数据和环境数据到机器学习模型,用户认证,神经活动与生物特征模板相关,0.0
CN119069081A,G10L25,语音处理,中国,1,2024,多模态情绪分析算法|实时处理和分析多模态数据|深度学习模型|融合脑电波、图像和音频三种模态的数据,心理测试|情绪分析技术领域,多模态特征融合|实时数据分析,2.0
CN119357784A,G06F18,模式识别,中国,1,2024,信号处理|卷积编码|多模态信息编码|多模态卷积神经网络|深度卷积神经网络模型的图像分析|稀疏交互融合,智能识别领域,多模态识别|稀疏交互融合特征,1.0
CN118312857A,G06F18,模式识别,中国,1,2024,傅里叶变换|基于Adaboost的算法|多模态集成算法|提取梅尔频率倒谱系数|深度学习模型,,功率谱密度剖面|多模态特征融合|情绪分类|梅尔频率倒谱系数提取|面部特征检测,9.0
CN113095428B,A61B5,身体诊断测量,中国,1,2021,利用神经网络进行分类|基于注意力机制的多模态信息融合方法|提取视频特征|构建刺激源-脑电信号数据集|训练融合向量分类模型,视频情感分类,多模态特征融合|注意力机制|神经网络,0.0
CN203914913U,A61B5,身体诊断测量,中国,1,2014,交叉布置经线带和纬线带|干电极设置于经线带和头部固定带,诊断目的测量领域,,13.0
IN202521116153A,A61B5,身体诊断测量,印度,0,2025,基线消除预处理|带通滤波|归一化|数据融合|机器学习分类|特征提取|独立成分分析去除伪迹,神经计算|计算机视觉应用技术领域,几何特征|时间特征|纹理特征|非线性特征|频率特征,0.0
US10824933B2,G06N3,神经网络,美国,0,2017,关联神经响应与刺激响应映射数据库|创建解决方案模型|创建逻辑矩阵|接收神经响应|提供预定义的神经刺激|神经响应分析,任务执行,基于相关性确定偏差和偏好,0.0
CN114795209A,A61B5,身体诊断测量,中国,1,2022,分类|多模态情绪检测|拆分|滤波|特征提取|特征融合|降采样,情绪检测,多端架构,5.0
IN202511080092A,A61B5,身体诊断测量,印度,0,2025,Transformer模型|图神经网络（GNN）|多模态传感器融合|实时反馈调整参数|自我进化的人工智能模型,定制认知训练|心理监测|脑机交互,分析时间脑活动变化|持续适应个体脑波模式|捕获复杂空间脑连接,0.0
CN119949829A,A61B5,身体诊断测量,中国,1,2024,低秩矩阵分解|多模态卷积神经网络|异构图卷积通路路径编码|异步时间序列跨模态对齐|组水平对齐|轻量化跨模态融合,情绪障碍识别,多模态特征的低秩矩阵分解|异构图卷积编码|神经激活通路对齐,5.0
CN113095428A,G06K9,图像识别,中国,1,2021,多模态数据融合|提取脑电信号特征|提取视频特征|构建刺激源-脑电信号数据集|神经网络全连接层预测|训练融合向量分类模型,视频情感分类,多模态特征融合|注意力机制|神经网络,37.0
WO2023033647A1,A61B5,身体诊断测量,世界知识产权组织,0,2022,刺激响应振幅权重加权|确定数学模型|脑电信号获取|获得刺激数据,人的感觉能力评估|心理健康评估|神经状态评估,刺激数据与刺激响应的卷积|脑电波信号等于空间模式的和乘以神经源活动因子,2.0
US20040143170A1,A61B5,身体诊断测量,美国,0,2003,心理生理信号处理|虚拟现实系统呈现刺激|计算机自适应系统,个体筛选|欺骗检测|用户认证|识别,刺激引发特定可测量响应|心理和身体活动确定意图,143.0
CN111616721A,A61B5,身体诊断测量,中国,1,2020,建立情绪EEG脑电信号与情绪之间的关系模型|深度学习|脑机接口,情绪状态监测,情绪EEG脑电信号与情绪之间的关系模型,58.0
CN120849913A,G06F18,模式识别,中国,1,2025,同步采集|时间对齐|特征提取|联合降维映射|预处理,脑信息分析,多模态特征的低秩矩阵分解|联合降维映射|跨模态神经信号降维,3.0
CN117058514B,G06V10,图像特征提取,中国,1,2023,图论分析|多模态数据融合|模型训练,脑活动解码,图神经网络|多模态融合,0.0
KR101618275B1,A61B5,身体诊断测量,韩国,0,2014,根据各个脑区的脑电活动的|根据相关区域的脑带|测量对象相对于明显不同的刺激不同介质的正面和分析反应的特点,分析EEG响应视频媒体立面的刺激,脑电信号,4.0
