node_id,node_type,name,title,标题_中文,是否主路径,申请日,主IPC分类号,ipc_code
技术问题:多通道脑电图采集,技术问题,多通道脑电图采集,,,,,,
应用场景:脑电图,应用场景,脑电图,,,,,,
技术方法:凹形拱形设计,技术方法,凹形拱形设计,,,,,,
技术方法:预设间隔间隔开,技术方法,预设间隔间隔开,,,,,,
技术原理:反映头部曲率,技术原理,反映头部曲率,,,,,,
核心部件:超短电路,核心部件,超短电路,,,,,,
Patent:US2022054032A1,Patent,US2022054032A1,Method for enhancing local eeg signals and eeg electrode device,增强局部脑电图信号的方法和脑电图电极装置,否,2020-08-21,A61B5/00,
技术问题:增强局部脑电图信号,技术问题,增强局部脑电图信号,,,,,,
技术方法:有源干电极电路放大,技术方法,有源干电极电路放大,,,,,,
技术方法:共模脑电图信号抑制滤波器电路抑制共模信号,技术方法,共模脑电图信号抑制滤波器电路抑制共模信号,,,,,,
技术原理:共模抑制,技术原理,共模抑制,,,,,,
核心部件:有源干电极电路,核心部件,有源干电极电路,,,,,,
核心部件:共模脑电图信号抑制滤波器电路,核心部件,共模脑电图信号抑制滤波器电路,,,,,,
生物信号类型:局部脑电图信号,生物信号类型,局部脑电图信号,,,,,,
生物信号类型:背景脑电图信号,生物信号类型,背景脑电图信号,,,,,,
Patent:US6445940B1,Patent,US6445940B1,Ceramic single-plate capacitor EEG electrode,陶瓷单板电容器EEG电极,否,2000-08-11,A61B5/04,
技术问题:测量电极与患者的接触质量,技术问题,测量电极与患者的接触质量,,,,,,
应用场景:放置在患者的头皮上以检测EEG系统中的脑电波,应用场景,放置在患者的头皮上以检测EEG系统中的脑电波,,,,,,
技术方法:在接地电极上施加脉冲或电压阶跃,技术方法,在接地电极上施加脉冲或电压阶跃,,,,,,
技术原理:干电极,技术原理,干电极,,,,,,
核心部件:金属盘,核心部件,金属盘,,,,,,
核心部件:陶瓷层,核心部件,陶瓷层,,,,,,
核心部件:小盘印刷电路板,核心部件,小盘印刷电路板,,,,,,
Patent:GB2447640A,Patent,GB2447640A,"Sleep stage monitoring with dry electrodes,  and alarm method",睡眠阶段与监测干电极，和报警方法。,否,2007-03-14,G06F17/00,
技术问题:监测睡眠阶段,技术问题,监测睡眠阶段,,,,,,
技术问题:确定唤醒时间,技术问题,确定唤醒时间,,,,,,
应用场景:睡眠监测,应用场景,睡眠监测,,,,,,
技术方法:处理脑电信号,技术方法,处理脑电信号,,,,,,
技术方法:确定睡眠阶段,技术方法,确定睡眠阶段,,,,,,
技术原理:干电极检测EEG信号,技术原理,干电极检测EEG信号,,,,,,
技术原理:导电织物表面区域0.25-2平方英寸,技术原理,导电织物表面区域0.25-2平方英寸,,,,,,
核心部件:睡眠阶段处理器,核心部件,睡眠阶段处理器,,,,,,
核心部件:唤醒装置,核心部件,唤醒装置,,,,,,
Patent:WO2024259389A1,Patent,WO2024259389A1,IN-EAR BRAIN ACTIVITY SENSOR FOR DETECTING COGNITIVE STATE,用于认知状态检测的入耳式脑活动传感器,否,2024-06-14,A61B5/296,
技术问题:认知状态检测,技术问题,认知状态检测,,,,,,
应用场景:脑电信号检测,应用场景,脑电信号检测,,,,,,
技术方法:测量生物测定信号,技术方法,测量生物测定信号,,,,,,
生物信号类型:生物测定信号,生物信号类型,生物测定信号,,,,,,
Patent:US20120046535A1,Patent,US20120046535A1,DRY ELECTRODE FOR BIOMEDICAL SIGNAL MEASURING SENSOR,用于生物医学信号测量传感器干电极,否,2010-12-06,A61B5/0408,
技术问题:不需要施加导电凝胶,技术问题,不需要施加导电凝胶,,,,,,
技术问题:长时间信号测量,技术问题,长时间信号测量,,,,,,
技术问题:信号衰减,技术问题,信号衰减,,,,,,
应用场景:生物医学信号测量,应用场景,生物医学信号测量,,,,,,
技术方法:干电极测量,技术方法,干电极测量,,,,,,
核心部件:导电海绵,核心部件,导电海绵,,,,,,
核心部件:薄金属膜,核心部件,薄金属膜,,,,,,
Patent:CN119606388A,Patent,CN119606388A,"Head wearable devices,  EEG signal detection methods,  devices and storage media",头部穿戴设备、脑电信号检测方法、装置及存储介质,否,2023-09-14,A61B5/256,
技术问题:因采集电极与参考电极的距离较远而导致其他的生理电信号对脑电信号的检测带来干扰,技术问题,因采集电极与参考电极的距离较远而导致其他的生理电信号对脑电信号的检测带来干扰,,,,,,
技术方法:向采集电极和参考电极施加电压并获取电压差,技术方法,向采集电极和参考电极施加电压并获取电压差,,,,,,
技术方法:通过位置相邻的一个参考电极和至少一个采集电极构成每个感应电极组,技术方法,通过位置相邻的一个参考电极和至少一个采集电极构成每个感应电极组,,,,,,
技术原理:减少因采集电极与参考电极的距离较远而导致的其他生理电信号对脑电信号的检测干扰,技术原理,减少因采集电极与参考电极的距离较远而导致的其他生理电信号对脑电信号的检测干扰,,,,,,
核心部件:柔性装置,核心部件,柔性装置,,,,,,
核心部件:感应电极组,核心部件,感应电极组,,,,,,
Patent:US2015018705A1,Patent,US2015018705A1,Neural analysis and treatment system,神经分析与治疗系统,否,2014-07-14,A61B5/374,
技术问题:确定患者神经特征,技术问题,确定患者神经特征,,,,,,
应用场景:治疗系统,应用场景,治疗系统,,,,,,
技术方法:接收振幅整合脑电图和范围脑电图测量,技术方法,接收振幅整合脑电图和范围脑电图测量,,,,,,
技术方法:确定频谱边缘频率测量值,技术方法,确定频谱边缘频率测量值,,,,,,
技术方法:根据SEF、aEEG和rEEG测量值确定神经特征,技术方法,根据SEF、aEEG和rEEG测量值确定神经特征,,,,,,
生物信号类型:范围脑电图,生物信号类型,范围脑电图,,,,,,
生物信号类型:频谱边缘频率,生物信号类型,频谱边缘频率,,,,,,
Patent:US10322295B2,Patent,US10322295B2,System and method for generating electromagnetic treatment protocols for the nervous system,用于生成神经系统电磁治疗协议的系统和方法,否,2016-09-06,A61N1/00,
技术问题:受损功能,技术问题,受损功能,,,,,,
技术问题:治疗频率识别,技术问题,治疗频率识别,,,,,,
技术方法:空间图生成,技术方法,空间图生成,,,,,,
技术方法:治疗协议生成,技术方法,治疗协议生成,,,,,,
技术原理:神经网络频率选择,技术原理,神经网络频率选择,,,,,,
技术原理:电磁场刺激,技术原理,电磁场刺激,,,,,,
Patent:US5730146A,Patent,US5730146A,"Transmitting,  analyzing and reporting EEG data",传输、分析和报告EEG数据,否,1994-02-09,A61B5/0476,
技术问题:远程站点和数据收集和分析中心之间传输、分析和报告患者生物电数据,技术问题,远程站点和数据收集和分析中心之间传输、分析和报告患者生物电数据,,,,,,
应用场景:远程医疗,应用场景,远程医疗,,,,,,
技术方法:报告,技术方法,报告,,,,,,
技术方法:统计比较,技术方法,统计比较,,,,,,
技术原理:计算机增强和扩展,技术原理,计算机增强和扩展,,,,,,
技术原理:脑图分析,技术原理,脑图分析,,,,,,
技术原理:统计比较,技术原理,统计比较,,,,,,
核心部件:本地计算机单元,核心部件,本地计算机单元,,,,,,
核心部件:高级计算机,核心部件,高级计算机,,,,,,
核心部件:计算密集型计算机,核心部件,计算密集型计算机,,,,,,
核心部件:通信信道,核心部件,通信信道,,,,,,
生物信号类型:CEEG,生物信号类型,CEEG,,,,,,
生物信号类型:动态脑图,生物信号类型,动态脑图,,,,,,
生物信号类型:EP,生物信号类型,EP,,,,,,
Patent:US11490851B2,Patent,US11490851B2,"Neuroanalytic,  neurodiagnostic,  and therapeutic tools",神经分析，神经诊断和治疗工具,否,2017-03-14,A61B5/00,
技术问题:检测神经病症,技术问题,检测神经病症,,,,,,
技术问题:神经障碍或病症的存在,技术问题,神经障碍或病症的存在,,,,,,
应用场景:神经诊断,应用场景,神经诊断,,,,,,
技术方法:多模态诊断,技术方法,多模态诊断,,,,,,
核心部件:多个传感器,核心部件,多个传感器,,,,,,
核心部件:数据收集装置,核心部件,数据收集装置,,,,,,
生物信号类型:物理参数,生物信号类型,物理参数,,,,,,
Patent:WO2024246871A1,Patent,WO2024246871A1,CORE COGNITIVE FUNCTION ASSESSMENT,核心认知功能评估,否,2024-06-01,A61B5/16,
技术问题:生成数据集,技术问题,生成数据集,,,,,,
应用场景:认知疾病评估,应用场景,认知疾病评估,,,,,,
技术方法:响应于特定刺激序列的大脑的跟踪的电活动,技术方法,响应于特定刺激序列的大脑的跟踪的电活动,,,,,,
技术方法:基于EEG响应评估,技术方法,基于EEG响应评估,,,,,,
技术方法:与人口统计学值的比较,技术方法,与人口统计学值的比较,,,,,,
技术方法:对每个认知功能进行评分,技术方法,对每个认知功能进行评分,,,,,,
技术方法:随时间重复的评估比较,技术方法,随时间重复的评估比较,,,,,,
技术原理:N100反应,技术原理,N100反应,,,,,,
技术原理:P200反应,技术原理,P200反应,,,,,,
技术原理:P300反应,技术原理,P300反应,,,,,,
技术方法:听觉诱发电位,技术方法,听觉诱发电位,,,,,,
生物信号类型:听觉诱发电位,生物信号类型,听觉诱发电位,,,,,,
技术方法:视觉诱发电位,技术方法,视觉诱发电位,,,,,,
技术方法:基于ERP反应类型评估,技术方法,基于ERP反应类型评估,,,,,,
Patent:WO02100241A2,Patent,WO02100241A2,"METHOD AND APPARATUS FOR BRAIN FINGERPRINTING,  MEASUREMENT,  ASSESSMENT AND ANALYSIS OF BRAIN FUNCTION",方法和装置用于脑图谱，测定，评估和分析的脑功能,否,2002-06-07,A61B,
技术问题:评估处理效力,技术问题,评估处理效力,,,,,,
技术问题:检测特定组织参与,技术问题,检测特定组织参与,,,,,,
技术问题:评估教育和训练表示,技术问题,评估教育和训练表示,,,,,,
应用场景:脑功能评价,应用场景,脑功能评价,,,,,,
应用场景:广告有效性评估,应用场景,广告有效性评估,,,,,,
应用场景:教育训练评估,应用场景,教育训练评估,,,,,,
技术方法:检测脑中的信息,技术方法,检测脑中的信息,,,,,,
技术原理:脑波与认知功能相关,技术原理,脑波与认知功能相关,,,,,,
技术原理:注意力、信息处理和存储器相关应答,技术原理,注意力、信息处理和存储器相关应答,,,,,,
Patent:US20150026195A1,Patent,US20150026195A1,"RANKING DEVICE,  RANKING METHOD,  AND PROGRAM",排序装置、排序方法及程序,否,2012-10-12,G06F17/30,
技术问题:预测作为研究对象的产品的感觉顺序和主体对产品的偏好,技术问题,预测作为研究对象的产品的感觉顺序和主体对产品的偏好,,,,,,
技术方法:多次呈现多个研究对象的图像作为视觉刺激,技术方法,多次呈现多个研究对象的图像作为视觉刺激,,,,,,
技术方法:用单个指标进行定量表示,技术方法,用单个指标进行定量表示,,,,,,
技术原理:事件相关电位的脑波数据处理,技术原理,事件相关电位的脑波数据处理,,,,,,
Patent:CA2809827C,Patent,CA2809827C,METHODS AND SYSTEMS FOR ASSESSING PSYCHOLOGICAL CHARACTERISTICS,评估心理特性的方法和系统,否,2011-08-26,A61B5/16,
技术方法:测量由视觉刺激诱发的信号,技术方法,测量由视觉刺激诱发的信号,,,,,,
技术方法:重复暴露、接收和存储,技术方法,重复暴露、接收和存储,,,,,,
技术原理:呈现刺激后大脑活动最初时刻获得的反应,技术原理,呈现刺激后大脑活动最初时刻获得的反应,,,,,,
Patent:US20230127669A1,Patent,US20230127669A1,"NEUROANAL YTIC,  NEURODIAGNOSTIC,  AND THERAPEUTIC TOOLS",神经肛门YTIC、神经诊断和治疗工具,否,2022-11-07,A61B5/00,
技术问题:检测大脑活动,技术问题,检测大脑活动,,,,,,
技术方法:多模式诊断,技术方法,多模式诊断,,,,,,
技术方法:处理信号以形成数字数据,技术方法,处理信号以形成数字数据,,,,,,
Patent:US20170258389A1,Patent,US20170258389A1,"NEUROANALYTIC,  NEURODIAGNOSTIC,  AND THERAPEUTIC TOOLS",神经分析、神经诊断和治疗工具,否,2017-03-14,A61B5/00,
技术问题:检测神经疾病,技术问题,检测神经疾病,,,,,,
技术方法:监测大脑活动,技术方法,监测大脑活动,,,,,,
核心部件:数据处理装置,核心部件,数据处理装置,,,,,,
Patent:US5363858A,Patent,US5363858A,Method and apparatus for multifaceted electroencephalographic response analysis (MERA),用于多面脑电图响应分析(MERA)的方法和装置,否,1993-05-05,A61B5/04,
技术问题:大脑与计算机之间的直接通信,技术问题,大脑与计算机之间的直接通信,,,,,,
应用场景:指挥计算机和机械设备,应用场景,指挥计算机和机械设备,,,,,,
技术方法:记录电生理脑反应,技术方法,记录电生理脑反应,,,,,,
技术方法:分析脑反应的多个特征,技术方法,分析脑反应的多个特征,,,,,,
