source,relation,target,patent_pub
Patent:US2018353096A1,采用,技术方法:爪式结构穿透头发,US2018353096A1
Patent:US2018353096A1,基于,技术原理:电极穿过头发,US2018353096A1
Patent:US2018353096A1,基于,技术原理:弹性接触,US2018353096A1
Patent:US2018353096A1,基于,技术原理:腿对称附接,US2018353096A1
Patent:US2018353096A1,包括,核心部件:电极,US2018353096A1
Patent:US2018353096A1,包括,核心部件:基座,US2018353096A1
Patent:US2018353096A1,包括,核心部件:腿,US2018353096A1
Patent:US2018353096A1,包括,核心部件:导电材料,US2018353096A1
技术方法:电极腿弹性弯曲,处理,生物信号类型:脑电图信号,US2018353096A1
技术方法:导电材料覆盖第二端,处理,生物信号类型:脑电图信号,US2018353096A1
技术方法:爪式结构穿透头发,处理,生物信号类型:脑电图信号,US2018353096A1
Patent:US2018353096A1,属于,技术主题:身体诊断测量 (A61B5),US2018353096A1
Patent:US2018353096A1,公开国家,国家:美国,US2018353096A1
Patent:US2018353096A1,公开年,年份:2018,US2018353096A1
Patent:US10842404B2,解决,技术问题:获取用户脑电图信号时电极难以穿过头发接触头皮,US10842404B2
Patent:US10842404B2,应用于,应用场景:可穿戴设备,US10842404B2
Patent:US10842404B2,应用于,应用场景:脑电图信号采集,US10842404B2
Patent:US10842404B2,采用,技术方法:电极腿弹性弯曲,US10842404B2
Patent:US10842404B2,采用,技术方法:导电材料覆盖第二端,US10842404B2
Patent:US10842404B2,采用,技术方法:连接,US10842404B2
Patent:US10842404B2,基于,技术原理:弹性接触,US10842404B2
Patent:US10842404B2,基于,技术原理:电极穿过头发,US10842404B2
Patent:US10842404B2,包括,核心部件:电极,US10842404B2
Patent:US10842404B2,包括,核心部件:基座,US10842404B2
Patent:US10842404B2,包括,核心部件:腿,US10842404B2
Patent:US10842404B2,包括,核心部件:导电材料,US10842404B2
技术方法:电极腿弹性弯曲使导电材料接触头皮,处理,生物信号类型:脑电图信号,US10842404B2
技术方法:导电材料覆盖第二端,处理,生物信号类型:脑电图信号,US10842404B2
Patent:US10842404B2,属于,技术主题:身体诊断测量 (A61B5),US10842404B2
Patent:US10842404B2,公开国家,国家:美国,US10842404B2
Patent:US10842404B2,公开年,年份:2018,US10842404B2
Patent:KR1020150036904A,解决,技术问题:排除导电凝胶的使用,KR1020150036904A
Patent:KR1020150036904A,解决,技术问题:接触电阻小,KR1020150036904A
Patent:KR1020150036904A,解决,技术问题:干电极与皮肤接触,KR1020150036904A
Patent:KR1020150036904A,应用于,应用场景:脑机接口,KR1020150036904A
Patent:KR1020150036904A,应用于,应用场景:无线脑电极模块对计算机接口,KR1020150036904A
Patent:KR1020150036904A,采用,技术方法:干电极设计,KR1020150036904A
Patent:KR1020150036904A,基于,技术原理:有源干电极,KR1020150036904A
Patent:KR1020150036904A,基于,技术原理:弹性接触,KR1020150036904A
Patent:KR1020150036904A,包括,核心部件:有源电极,KR1020150036904A
Patent:KR1020150036904A,包括,核心部件:电极模块,KR1020150036904A
技术方法:干电极设计,处理,生物信号类型:脑电信号,KR1020150036904A
Patent:KR1020150036904A,属于,技术主题:身体诊断测量 (A61B5),KR1020150036904A
Patent:KR1020150036904A,公开国家,国家:韩国,KR1020150036904A
Patent:KR1020150036904A,公开年,年份:2013,KR1020150036904A
Patent:CN104799853A,解决,技术问题:头发对电极的干扰,CN104799853A
Patent:CN104799853A,解决,技术问题:测量脑电信号,CN104799853A
Patent:CN104799853A,应用于,应用场景:脑电图信号采集,CN104799853A
Patent:CN104799853A,采用,技术方法:爪式结构穿透头发,CN104799853A
Patent:CN104799853A,采用,技术方法:制备方法,CN104799853A
Patent:CN104799853A,基于,技术原理:柔韧性,CN104799853A
Patent:CN104799853A,基于,技术原理:信号质量指标,CN104799853A
Patent:CN104799853A,包括,核心部件:底板,CN104799853A
Patent:CN104799853A,包括,核心部件:手柄,CN104799853A
Patent:CN104799853A,包括,核心部件:手柄,CN104799853A
技术方法:爪式结构穿透头发,处理,生物信号类型:脑电信号,CN104799853A
技术方法:制备方法,处理,生物信号类型:脑电信号,CN104799853A
Patent:CN104799853A,属于,技术主题:身体诊断测量 (A61B5),CN104799853A
Patent:CN104799853A,公开国家,国家:中国,CN104799853A
Patent:CN104799853A,公开年,年份:2015,CN104799853A
Patent:US10140628B2,解决,技术问题:识别对象的精神行为属性,US10140628B2
Patent:US10140628B2,解决,技术问题:广告位置选择,US10140628B2
Patent:US10140628B2,解决,技术问题:识别源材料中一个或多个位置的一个或多个启动水平,US10140628B2
Patent:US10140628B2,解决,技术问题:广告位置选择,US10140628B2
Patent:US10140628B2,应用于,应用场景:广告分析,US10140628B2
Patent:US10140628B2,应用于,应用场景:广告分析,US10140628B2
Patent:US10140628B2,采用,技术方法:从脑电图数据确定神经响应数据,US10140628B2
Patent:US10140628B2,采用,技术方法:从脑电图数据确定神经响应数据,US10140628B2
Patent:US10140628B2,采用,技术方法:基于神经响应确定共鸣,US10140628B2
Patent:US10140628B2,采用,技术方法:识别对象的精神行为属性,US10140628B2
Patent:US10140628B2,采用,技术方法:基于神经响应确定共鸣,US10140628B2
Patent:US10140628B2,基于,技术原理:脑电数据频带交互,US10140628B2
技术方法:从脑电图数据确定神经响应数据,处理,生物信号类型:脑电信号,US10140628B2
技术方法:从脑电图数据确定神经响应数据,处理,生物信号类型:脑电信号,US10140628B2
Patent:US10140628B2,属于,技术主题:眼科诊断器械 (A61B3),US10140628B2
Patent:US10140628B2,公开国家,国家:美国,US10140628B2
Patent:US10140628B2,公开年,年份:2012,US10140628B2
Patent:US20140288406A1,解决,技术问题:干电极与皮肤接触,US20140288406A1
Patent:US20140288406A1,采用,技术方法:梳梳和推开头发,US20140288406A1
Patent:US20140288406A1,包括,核心部件:导电电极基部,US20140288406A1
Patent:US20140288406A1,包括,核心部件:导电接触构件,US20140288406A1
Patent:US20140288406A1,包括,核心部件:弹性导电分支,US20140288406A1
Patent:US20140288406A1,包括,核心部件:梳状电极,US20140288406A1
Patent:US20140288406A1,属于,技术主题:身体诊断测量 (A61B5),US20140288406A1
Patent:US20140288406A1,公开国家,国家:美国,US20140288406A1
Patent:US20140288406A1,公开年,年份:2013,US20140288406A1
Patent:US2023346284A1,解决,技术问题:接触电阻小,US2023346284A1
Patent:US2023346284A1,解决,技术问题:患者舒适性,US2023346284A1
Patent:US2023346284A1,应用于,应用场景:皮肤表面,US2023346284A1
Patent:US2023346284A1,应用于,应用场景:记录EEG信号,US2023346284A1
Patent:US2023346284A1,应用于,应用场景:提供神经刺激,US2023346284A1
Patent:US2023346284A1,采用,技术方法:爪式结构穿透头发,US2023346284A1
Patent:US2023346284A1,基于,技术原理:头皮接触结构,US2023346284A1
Patent:US2023346284A1,包括,核心部件:干电极,US2023346284A1
Patent:US2023346284A1,包括,核心部件:导电部件,US2023346284A1
Patent:US2023346284A1,包括,核心部件:基座,US2023346284A1
技术方法:爪式结构穿透头发,处理,生物信号类型:EEG,US2023346284A1
Patent:US2023346284A1,属于,技术主题:身体诊断测量 (A61B5),US2023346284A1
Patent:US2023346284A1,公开国家,国家:美国,US2023346284A1
Patent:US2023346284A1,公开年,年份:2023,US2023346284A1
Patent:CN112541668A,解决,技术问题:传统打分方法的缺陷,CN112541668A
Patent:CN112541668A,应用于,应用场景:产品体验评估,CN112541668A
Patent:CN112541668A,采用,技术方法:接收脑电信号,CN112541668A
Patent:CN112541668A,采用,技术方法:接收眼动信号,CN112541668A
Patent:CN112541668A,采用,技术方法:划分兴趣区域,CN112541668A
Patent:CN112541668A,采用,技术方法:接收眼动信号,CN112541668A
Patent:CN112541668A,采用,技术方法:接收眼动信号,CN112541668A
Patent:CN112541668A,采用,技术方法:评估视觉元素,CN112541668A
Patent:CN112541668A,基于,技术原理:基于脑电计算情绪指标,CN112541668A
Patent:CN112541668A,基于,技术原理:聚类分析,CN112541668A
Patent:CN112541668A,包括,核心部件:脑电设备,CN112541668A
Patent:CN112541668A,包括,核心部件:眼动设备,CN112541668A
技术方法:接收脑电信号,处理,生物信号类型:脑电信号,CN112541668A
技术方法:接收眼动信号,处理,生物信号类型:眼动信号,CN112541668A
技术方法:接收眼动信号,处理,生物信号类型:脑电信号,CN112541668A
技术方法:接收眼动信号,处理,生物信号类型:眼动信号,CN112541668A
Patent:CN112541668A,属于,技术主题:输入输出装置 (G06F3),CN112541668A
Patent:CN112541668A,公开国家,国家:中国,CN112541668A
Patent:CN112541668A,公开年,年份:2020,CN112541668A
Patent:CN102334989A,解决,技术问题:针状电极的痛感风险,CN102334989A
Patent:CN102334989A,解决,技术问题:头发对电极的干扰,CN102334989A
Patent:CN102334989A,解决,技术问题:传统打分方法的缺陷,CN102334989A
Patent:CN102334989A,解决,技术问题:长期脑电信号检测,CN102334989A
Patent:CN102334989A,应用于,应用场景:脑电信号采集,CN102334989A
Patent:CN102334989A,采用,技术方法:异平面微针电极阵列,CN102334989A
Patent:CN102334989A,采用,技术方法:异平面微针电极阵列,CN102334989A
Patent:CN102334989A,采用,技术方法:爪式结构穿透头发,CN102334989A
Patent:CN102334989A,基于,技术原理:神经通路,CN102334989A
Patent:CN102334989A,基于,技术原理:MEMS工艺,CN102334989A
Patent:CN102334989A,基于,技术原理:机械适应性,CN102334989A
Patent:CN102334989A,包括,核心部件:主体,CN102334989A
Patent:CN102334989A,包括,核心部件:微针电极,CN102334989A
Patent:CN102334989A,包括,核心部件:微针电极阵列,CN102334989A
Patent:CN102334989A,包括,核心部件:微针电极阵列,CN102334989A
Patent:CN102334989A,包括,核心部件:神经调节单元,CN102334989A
技术方法:异平面微针电极阵列,处理,生物信号类型:脑电信号,CN102334989A
技术方法:异平面微针电极阵列,处理,生物信号类型:脑电信号,CN102334989A
技术方法:爪式结构穿透头发,处理,生物信号类型:脑电信号,CN102334989A
Patent:CN102334989A,属于,技术主题:身体诊断测量 (A61B5),CN102334989A
Patent:CN102334989A,公开国家,国家:中国,CN102334989A
Patent:CN102334989A,公开年,年份:2011,CN102334989A
Patent:US12340018B2,解决,技术问题:可靠地将神经信号与引起该神经信号的用户关注对象相关联,US12340018B2
Patent:US12340018B2,解决,技术问题:脑电信号检测的准确性,US12340018B2
Patent:US12340018B2,应用于,应用场景:脑机接口,US12340018B2
Patent:US12340018B2,应用于,应用场景:脑机接口,US12340018B2
Patent:US12340018B2,采用,技术方法:自适应校准方法,US12340018B2
Patent:US12340018B2,采用,技术方法:提供视觉刺激,US12340018B2
Patent:US12340018B2,采用,技术方法:特征调制,US12340018B2
Patent:US12340018B2,采用,技术方法:神经响应测量,US12340018B2
Patent:US12340018B2,采用,技术方法:应用权重,US12340018B2
Patent:US12340018B2,采用,技术方法:调整神经信号模型权重和显示对象显示调制,US12340018B2
Patent:US12340018B2,基于,技术原理:注意力机制,US12340018B2
Patent:US12340018B2,基于,技术原理:神经反应与调制相关,US12340018B2
Patent:US12340018B2,包括,核心部件:脑机接口,US12340018B2
Patent:US12340018B2,包括,核心部件:视觉刺激显示模块,US12340018B2
Patent:US12340018B2,包括,核心部件:神经信号测量模块,US12340018B2
Patent:US12340018B2,包括,核心部件:模型权重调整模块,US12340018B2
技术方法:自适应校准方法,处理,生物信号类型:神经信号,US12340018B2
技术方法:神经响应测量,处理,生物信号类型:神经信号,US12340018B2
技术方法:应用权重,处理,生物信号类型:神经信号,US12340018B2
技术方法:调整神经信号模型权重,处理,生物信号类型:神经信号,US12340018B2
Patent:US12340018B2,属于,技术主题:输入输出装置 (G06F3),US12340018B2
Patent:US12340018B2,公开国家,国家:美国,US12340018B2
Patent:US12340018B2,公开年,年份:2024,US12340018B2
Patent:EP3753486A3,解决,技术问题:调节接触元件相对于使用者头皮的一部分的倾斜度,EP3753486A3
Patent:EP3753486A3,解决,技术问题:降低排斥患者的感觉,EP3753486A3
Patent:EP3753486A3,应用于,应用场景:生物电测量,EP3753486A3
Patent:EP3753486A3,采用,技术方法:连接方式,EP3753486A3
Patent:EP3753486A3,采用,技术方法:弹性装置,EP3753486A3
Patent:EP3753486A3,采用,技术方法:连接,EP3753486A3
Patent:EP3753486A3,基于,技术原理:弹性装置由导电材料构成或包括导电材料，用于传送电信号,EP3753486A3
Patent:EP3753486A3,包括,核心部件:电极模块,EP3753486A3
Patent:EP3753486A3,包括,核心部件:接触元件,EP3753486A3
Patent:EP3753486A3,包括,核心部件:弹性装置,EP3753486A3
Patent:EP3753486A3,包括,核心部件:电子电路,EP3753486A3
Patent:EP3753486A3,包括,核心部件:细长元件,EP3753486A3
技术方法:弹性装置,处理,生物信号类型:生物电信号,EP3753486A3
技术方法:电子电路放大和去耦,处理,生物信号类型:生物电信号,EP3753486A3
Patent:EP3753486A3,属于,技术主题:身体诊断测量 (A61B5),EP3753486A3
Patent:EP3753486A3,公开国家,国家:欧洲专利局,EP3753486A3
Patent:EP3753486A3,公开年,年份:2020,EP3753486A3
Patent:US2023359275A1,解决,技术问题:评估用户对刺激的认知负荷,US2023359275A1
Patent:US2023359275A1,解决,技术问题:注意力集中程度测量,US2023359275A1
Patent:US2023359275A1,应用于,应用场景:脑机接口,US2023359275A1
Patent:US2023359275A1,采用,技术方法:提供视觉刺激,US2023359275A1
Patent:US2023359275A1,采用,技术方法:视觉刺激特征调制,US2023359275A1
Patent:US2023359275A1,采用,技术方法:测量用户对观看对象的神经反应,US2023359275A1
Patent:US2023359275A1,采用,技术方法:注意力度量,US2023359275A1
Patent:US2023359275A1,基于,技术原理:对视觉刺激的神经反应与调制相关,US2023359275A1
